Date,Open,High,Low,Close,Volume,Adj Close
2020-08-05 18:00:00,225.54,226.39,225.2,226.16,3386810,226.16
2020-08-05 19:00:00,226.14,226.66,225.99,225.99,4121240,225.99
2020-08-05 20:00:00,225.99,226.34,225.83,226.21,347730,226.21
2020-08-05 21:00:00,226.21,226.31,226.01,226.29,235150,226.29
2020-08-05 22:00:00,226.31,226.64,226.27,226.61,334850,226.61
2020-08-05 23:00:00,226.61,226.68,226.32,226.35,185020,226.35
2020-08-06 00:00:00,226.4,226.49,226.17,226.4,116710,226.4
2020-08-06 11:00:00,226.6,227.43,225.7,226.19,4860610,226.19
2020-08-06 12:00:00,226.19,226.46,225.38,226.24,5077620,226.24
2020-08-06 13:00:00,226.22,226.7,225.86,226.43,1595150,226.43
2020-08-06 14:00:00,226.43,226.47,225.2,225.57,1610790,225.57
2020-08-06 15:00:00,225.57,226.21,225.39,225.72,1413290,225.72
2020-08-06 16:00:00,225.72,226.48,225.5,225.81,1906350,225.81
2020-08-06 17:00:00,225.81,226.0,224.78,225.55,3163090,225.55
2020-08-06 18:00:00,225.57,225.78,224.91,224.97,3431940,224.97
2020-08-06 19:00:00,224.97,225.24,224.35,224.79,5344800,224.79
2020-08-06 20:00:00,224.61,225.4,224.61,225.29,354390,225.29
2020-08-06 21:00:00,225.21,225.3,225.1,225.22,242490,225.22
2020-08-06 22:00:00,225.24,225.59,225.22,225.47,330560,225.47
2020-08-06 23:00:00,225.47,226.2,225.43,225.96,613170,225.96
2020-08-07 00:00:00,225.9,226.25,225.9,226.0,206590,226.0
2020-08-07 11:00:00,225.05,226.09,224.87,225.77,4992980,225.77
2020-08-07 12:00:00,225.77,225.9,224.85,225.31,3216900,225.31
2020-08-07 13:00:00,225.36,225.69,224.85,224.96,2948770,224.96
2020-08-07 14:00:00,224.95,226.84,224.46,226.4,7728800,226.4
2020-08-07 15:00:00,226.39,227.6,226.29,226.43,4677310,226.43
2020-08-07 16:00:00,226.42,227.26,226.11,226.56,2247310,226.56
2020-08-07 17:00:00,226.56,226.87,226.11,226.51,1604460,226.51
2020-08-07 18:00:00,226.51,227.47,226.28,227.09,3102860,227.09
2020-08-07 19:00:00,227.06,227.38,226.74,226.81,3240290,226.81
2020-08-07 20:00:00,226.63,227.02,226.53,226.79,519180,226.79
2020-08-07 21:00:00,226.9,226.97,226.55,226.7,357970,226.7
2020-08-07 22:00:00,226.6,226.99,226.57,226.98,259690,226.98
2020-08-07 23:00:00,226.82,227.2,226.7,227.13,320070,227.13
2020-08-08 00:00:00,227.13,227.3,227.03,227.28,386600,227.28
2020-08-10 11:00:00,227.88,228.7,227.57,227.81,5681690,227.81
2020-08-10 12:00:00,227.85,228.14,227.32,227.92,2528690,227.92
2020-08-10 13:00:00,227.93,228.18,227.4,227.71,2192400,227.71
2020-08-10 14:00:00,227.65,227.73,226.61,226.79,2620910,226.79
2020-08-10 15:00:00,226.79,226.83,225.1,225.77,9474910,225.77
2020-08-10 16:00:00,225.75,226.18,225.22,225.6,3764980,225.6
2020-08-10 17:00:00,225.6,225.8,224.63,225.42,4167050,225.42
2020-08-10 18:00:00,225.49,225.89,224.51,224.59,4849050,224.59
2020-08-10 19:00:00,224.53,225.74,224.53,224.6,5031040,224.6
2020-08-10 20:00:00,225.18,226.12,225.1,226.0,1630770,226.0
2020-08-10 21:00:00,226.0,226.0,225.75,225.81,194360,225.81
2020-08-10 22:00:00,225.88,225.9,225.65,225.85,236650,225.85
2020-08-10 23:00:00,225.85,226.0,225.41,226.0,697030,226.0
2020-08-11 00:00:00,226.0,226.0,225.34,225.99,374440,225.99
2020-08-11 11:00:00,226.21,228.45,226.21,228.37,14043380,228.37
2020-08-11 12:00:00,228.35,229.9,227.81,229.9,10925960,229.9
2020-08-11 13:00:00,229.88,229.96,229.05,229.79,4375100,229.79
2020-08-11 14:00:00,229.81,230.74,229.6,230.43,9266450,230.43
2020-08-11 15:00:00,230.44,231.35,230.33,230.9,6741110,230.9
2020-08-11 16:00:00,230.89,232.25,230.88,231.99,8360200,231.99
2020-08-11 17:00:00,231.99,233.17,231.8,232.89,6689780,232.89
2020-08-11 18:00:00,232.9,233.69,232.09,233.26,8147920,233.26
2020-08-11 19:00:00,233.26,234.73,233.08,234.6,8561710,234.6
2020-08-11 20:00:00,234.6,234.7,233.68,233.78,901930,233.78
2020-08-11 21:00:00,233.78,234.1,233.52,233.65,779090,233.65
2020-08-11 22:00:00,233.65,233.66,233.26,233.51,568680,233.51
2020-08-11 23:00:00,233.51,233.51,232.35,232.35,1771370,232.35
2020-08-12 00:00:00,232.35,232.83,232.21,232.65,706510,232.65
2020-08-12 11:00:00,233.14,236.75,233.03,236.67,18348750,236.67
2020-08-12 12:00:00,236.67,238.4,236.25,238.02,14870070,238.02
2020-08-12 13:00:00,238.02,239.66,237.61,238.12,12672460,238.12
2020-08-12 14:00:00,238.15,239.11,238.05,238.24,5271440,238.24
2020-08-12 15:00:00,238.24,238.84,237.54,238.61,6023770,238.61
2020-08-12 16:00:00,238.65,238.89,238.15,238.58,3385010,238.58
2020-08-12 17:00:00,238.54,239.7,238.5,239.1,7461960,239.1
2020-08-12 18:00:00,239.1,241.23,238.89,241.15,14360400,241.15
2020-08-12 19:00:00,241.15,241.4,240.15,241.4,11216770,241.4
2020-08-12 20:00:00,241.0,241.0,240.1,240.52,1625150,240.52
2020-08-12 21:00:00,240.58,242.19,240.5,242.18,2433090,242.18
2020-08-12 22:00:00,242.17,242.18,241.59,241.81,1329330,241.81
2020-08-12 23:00:00,241.81,242.1,241.67,241.81,896500,241.81
2020-08-13 00:00:00,241.81,242.5,241.59,242.4,1061670,242.4
2020-08-13 11:00:00,242.14,242.3,239.4,240.45,12857770,240.45
2020-08-13 12:00:00,240.37,242.3,239.9,241.62,9381150,241.62
2020-08-13 13:00:00,241.64,244.04,241.55,242.8,10458890,242.8
2020-08-13 14:00:00,242.85,243.4,241.4,241.5,5494870,241.5
2020-08-13 15:00:00,241.57,241.66,239.84,241.4,10468590,241.4
2020-08-13 16:00:00,241.34,241.39,240.12,240.87,2849640,240.87
2020-08-13 17:00:00,240.82,241.49,238.57,241.49,9472690,241.49
2020-08-13 18:00:00,241.44,242.65,240.6,241.39,12078020,241.39
2020-08-13 19:00:00,241.39,242.54,241.39,242.54,9790340,242.54
2020-08-13 20:00:00,242.12,242.67,241.59,241.73,898940,241.73
2020-08-13 21:00:00,241.69,241.83,241.27,241.55,345660,241.55
2020-08-13 22:00:00,241.47,241.55,240.61,240.69,913560,240.69
2020-08-13 23:00:00,240.68,241.43,240.64,241.34,355990,241.34
2020-08-14 00:00:00,241.34,241.54,241.2,241.39,266960,241.39
2020-08-14 11:00:00,242.0,242.22,239.18,239.41,8261170,239.41
2020-08-14 12:00:00,239.41,240.11,238.63,239.1,8067360,239.1
2020-08-14 13:00:00,239.11,239.5,238.7,239.34,3589500,239.34
2020-08-14 14:00:00,239.26,240.54,238.89,240.51,3754350,240.51
2020-08-14 15:00:00,240.5,240.75,239.7,239.8,3211170,239.8
2020-08-14 16:00:00,239.75,240.0,238.9,238.99,2649360,238.99
2020-08-14 17:00:00,238.99,239.9,238.47,239.8,5144840,239.8
2020-08-14 18:00:00,239.8,240.49,239.01,239.76,4277710,239.76
2020-08-14 19:00:00,239.76,240.19,239.5,239.5,3613970,239.5
2020-08-14 20:00:00,239.52,239.75,239.26,239.71,219440,239.71
2020-08-14 21:00:00,239.69,240.04,239.6,239.84,295570,239.84
2020-08-14 22:00:00,239.9,240.0,239.72,239.86,184710,239.86
2020-08-14 23:00:00,239.86,239.93,239.62,239.75,395340,239.75
2020-08-15 00:00:00,239.75,240.1,239.7,239.99,586660,239.99
2020-08-17 11:00:00,240.8,242.35,240.25,241.38,14032590,241.38
2020-08-17 12:00:00,241.4,241.82,240.55,240.77,4617610,240.77
2020-08-17 13:00:00,240.71,241.06,240.27,240.94,3658620,240.94
2020-08-17 14:00:00,240.97,241.38,240.32,240.67,3318070,240.67
2020-08-17 15:00:00,240.67,240.73,237.2,237.59,12967990,237.59
2020-08-17 16:00:00,237.51,237.95,234.5,235.24,15251320,235.24
2020-08-17 17:00:00,235.21,237.39,235.18,236.37,10864320,236.37
2020-08-17 18:00:00,236.37,238.49,235.81,237.77,6019860,237.77
2020-08-17 19:00:00,237.77,238.22,237.01,237.01,3766390,237.01
2020-08-17 20:00:00,237.25,237.39,236.6,237.24,631330,237.24
2020-08-17 21:00:00,237.24,237.24,236.91,237.19,465000,237.19
2020-08-17 22:00:00,237.2,237.75,237.2,237.71,814640,237.71
2020-08-17 23:00:00,237.7,237.9,237.35,237.74,360230,237.74
2020-08-18 00:00:00,237.74,237.96,237.5,237.8,242850,237.8
2020-08-18 11:00:00,236.88,237.79,235.82,237.42,6347200,237.42
2020-08-18 12:00:00,237.4,239.83,237.14,238.38,7869940,238.38
2020-08-18 13:00:00,238.39,238.53,237.31,237.8,2477550,237.8
2020-08-18 14:00:00,237.8,238.28,237.41,237.79,1108830,237.79
2020-08-18 15:00:00,237.73,238.77,237.33,238.3,1767320,238.3
2020-08-18 16:00:00,238.3,238.93,237.53,237.7,2149820,237.7
2020-08-18 17:00:00,237.68,238.39,236.91,237.9,2376750,237.9
2020-08-18 18:00:00,237.9,238.16,236.21,236.91,5756620,236.91
2020-08-18 19:00:00,236.91,236.91,235.69,235.8,5850290,235.8
2020-08-18 20:00:00,236.22,236.7,236.0,236.69,204940,236.69
2020-08-18 21:00:00,236.69,236.79,236.33,236.61,137520,236.61
2020-08-18 22:00:00,236.67,236.72,236.5,236.52,91620,236.52
2020-08-18 23:00:00,236.52,236.69,236.2,236.28,235680,236.28
2020-08-19 00:00:00,236.28,236.5,236.12,236.3,335130,236.3
2020-08-19 11:00:00,235.89,237.75,235.19,237.2,5964000,237.2
2020-08-19 12:00:00,237.21,237.65,236.5,237.43,2243450,237.43
2020-08-19 13:00:00,237.4,238.4,237.36,237.77,3645250,237.77
2020-08-19 14:00:00,237.75,237.95,236.94,237.8,1573150,237.8
2020-08-19 15:00:00,237.83,239.6,237.57,239.44,5702760,239.44
2020-08-19 16:00:00,239.44,240.48,239.39,239.54,5488150,239.54
2020-08-19 17:00:00,239.55,240.45,238.91,239.9,3638990,239.9
2020-08-19 18:00:00,239.86,240.75,239.43,239.97,3562800,239.97
2020-08-19 19:00:00,240.0,240.18,239.66,239.75,4004820,239.75
2020-08-19 20:00:00,240.0,240.0,239.29,239.68,565120,239.68
2020-08-19 21:00:00,239.68,239.95,239.46,239.78,207560,239.78
2020-08-19 22:00:00,239.78,239.86,239.17,239.61,462910,239.61
2020-08-19 23:00:00,239.6,239.64,239.03,239.11,838860,239.11
2020-08-20 00:00:00,239.11,239.45,239.1,239.4,300650,239.4
2020-08-20 11:00:00,238.44,238.51,234.89,235.33,22464480,235.33
2020-08-20 12:00:00,235.32,235.83,234.02,235.35,13665180,235.35
2020-08-20 13:00:00,235.31,235.77,234.18,234.43,5870140,234.43
2020-08-20 14:00:00,234.46,234.64,233.26,233.97,14398680,233.97
2020-08-20 15:00:00,233.98,234.0,233.32,233.42,4569510,233.42
2020-08-20 16:00:00,233.44,234.65,233.39,234.56,4346250,234.56
2020-08-20 17:00:00,234.56,234.58,232.25,232.39,14038090,232.39
2020-08-20 18:00:00,232.41,234.17,231.8,232.59,14499670,232.59
2020-08-20 19:00:00,232.59,232.64,230.33,230.7,19383790,230.7
2020-08-20 20:00:00,231.25,232.38,230.82,231.95,1089870,231.95
2020-08-20 21:00:00,231.94,232.32,231.55,232.2,965680,232.2
2020-08-20 22:00:00,232.2,232.78,232.0,232.77,665110,232.77
2020-08-20 23:00:00,232.77,232.95,232.59,232.84,584170,232.84
2020-08-21 00:00:00,232.84,232.85,232.47,232.48,366400,232.48
2020-08-21 11:00:00,233.32,233.8,230.67,231.94,15568860,231.94
2020-08-21 12:00:00,231.97,232.2,229.65,229.81,11419680,229.81
2020-08-21 13:00:00,229.8,231.68,229.34,230.75,9830470,230.75
2020-08-21 14:00:00,230.74,231.29,229.44,230.49,6432820,230.49
2020-08-21 15:00:00,230.49,236.5,229.53,229.68,45760250,229.68
2020-08-21 16:00:00,229.72,231.2,227.35,230.0,18373220,230.0
2020-08-21 17:00:00,230.0,230.8,228.9,230.0,10239640,230.0
2020-08-21 18:00:00,230.0,231.98,229.77,231.79,10181430,231.79
2020-08-21 19:00:00,231.77,231.84,230.15,230.7,8692640,230.7
2020-08-21 20:00:00,231.29,231.43,230.88,231.17,591280,231.17
2020-08-21 21:00:00,231.24,231.37,231.05,231.13,412200,231.13
2020-08-21 22:00:00,231.15,231.33,230.92,231.3,498360,231.3
2020-08-21 23:00:00,231.3,231.62,231.23,231.49,452920,231.49
2020-08-22 00:00:00,231.5,231.65,231.21,231.22,406520,231.22
2020-08-24 11:00:00,232.5,233.7,232.5,233.15,11670740,233.15
2020-08-24 12:00:00,233.15,233.5,232.65,233.0,4302010,233.0
2020-08-24 13:00:00,233.03,233.3,232.27,232.72,4849960,232.72
2020-08-24 14:00:00,232.72,232.93,231.88,232.28,3461820,232.28
2020-08-24 15:00:00,232.23,232.23,231.2,231.69,3853190,231.69
2020-08-24 16:00:00,231.69,232.12,231.35,232.0,2330790,232.0
2020-08-24 17:00:00,232.0,232.01,230.41,231.09,4454980,231.09
2020-08-24 18:00:00,231.07,232.44,230.95,231.37,4125870,231.37
2020-08-24 19:00:00,231.26,231.45,230.2,231.06,3488550,231.06
2020-08-24 20:00:00,231.01,231.25,230.77,230.78,368680,230.78
2020-08-24 21:00:00,230.77,231.15,230.59,231.15,259100,231.15
2020-08-24 22:00:00,231.17,231.61,231.0,231.44,464620,231.44
2020-08-24 23:00:00,231.41,231.46,230.77,231.46,437290,231.46
2020-08-25 00:00:00,231.4,231.81,231.35,231.81,380680,231.81
2020-08-25 11:00:00,232.22,232.97,230.75,231.23,8123190,231.23
2020-08-25 12:00:00,231.23,231.47,228.63,229.37,11113270,229.37
2020-08-25 13:00:00,229.37,230.34,228.77,230.24,4364640,230.24
2020-08-25 14:00:00,230.24,230.62,229.9,230.06,2499040,230.06
2020-08-25 15:00:00,230.08,230.2,229.11,229.44,3707630,229.44
2020-08-25 16:00:00,229.43,229.53,228.83,229.41,3237580,229.41
2020-08-25 17:00:00,229.41,229.85,228.13,228.9,5239700,228.9
2020-08-25 18:00:00,228.93,229.05,227.2,227.55,9939980,227.55
2020-08-25 19:00:00,227.52,227.62,226.9,227.33,7675040,227.33
2020-08-25 20:00:00,227.17,227.47,227.02,227.1,1028410,227.1
2020-08-25 21:00:00,227.2,227.43,227.1,227.32,509570,227.32
2020-08-25 22:00:00,227.32,227.94,227.25,227.84,733720,227.84
2020-08-25 23:00:00,227.94,227.98,227.74,227.9,351850,227.9
2020-08-26 00:00:00,227.94,228.19,227.81,228.08,435520,228.08
2020-08-26 11:00:00,228.3,229.4,225.9,226.2,15156750,226.2
2020-08-26 12:00:00,226.17,227.39,225.5,226.76,8375480,226.76
2020-08-26 13:00:00,226.77,226.89,225.0,225.28,8794860,225.28
2020-08-26 14:00:00,225.28,226.48,224.7,226.3,11850790,226.3
2020-08-26 15:00:00,226.23,228.23,225.7,227.07,7796610,227.07
2020-08-26 16:00:00,227.07,228.3,226.69,227.8,3784310,227.8
2020-08-26 17:00:00,227.85,228.0,226.43,227.35,5746020,227.35
2020-08-26 18:00:00,227.38,228.25,227.05,227.54,4601810,227.54
2020-08-26 19:00:00,227.54,227.69,226.3,227.5,6717520,227.5
2020-08-26 20:00:00,227.45,227.9,227.13,227.37,836210,227.37
2020-08-26 21:00:00,227.35,227.5,227.25,227.42,322680,227.42
2020-08-26 22:00:00,227.42,227.77,227.4,227.51,450870,227.51
2020-08-26 23:00:00,227.54,227.84,227.51,227.61,326520,227.61
2020-08-27 00:00:00,227.61,228.02,227.0,227.8,958910,227.8
2020-08-27 11:00:00,227.8,229.35,227.1,228.69,9340930,228.69
2020-08-27 12:00:00,228.81,229.98,227.13,228.09,9312200,228.09
2020-08-27 13:00:00,228.0,228.1,226.66,227.52,3321830,227.52
2020-08-27 14:00:00,227.58,228.2,226.8,227.44,3586480,227.44
2020-08-27 15:00:00,227.44,227.7,226.53,227.15,1871970,227.15
2020-08-27 16:00:00,227.15,227.6,226.75,227.17,2775310,227.17
2020-08-27 17:00:00,227.23,228.76,226.71,227.34,6965330,227.34
2020-08-27 18:00:00,227.37,227.37,225.8,226.83,5888730,226.83
2020-08-27 19:00:00,226.83,227.39,226.17,226.57,4928190,226.57
2020-08-27 20:00:00,226.75,226.95,225.6,226.05,1610060,226.05
2020-08-27 21:00:00,225.99,226.4,225.8,226.35,501200,226.35
2020-08-27 22:00:00,226.35,226.76,226.3,226.59,294070,226.59
2020-08-27 23:00:00,226.59,226.78,226.2,226.21,271230,226.21
2020-08-28 00:00:00,226.21,226.39,226.01,226.23,338010,226.23
2020-08-28 11:00:00,227.0,227.25,225.19,226.28,7504060,226.28
2020-08-28 12:00:00,226.25,227.09,225.67,225.9,3996210,225.9
2020-08-28 13:00:00,225.9,227.49,225.86,227.0,3611420,227.0
2020-08-28 14:00:00,227.0,227.65,226.94,227.06,2993030,227.06
2020-08-28 15:00:00,227.08,228.1,226.51,226.59,4883850,226.59
2020-08-28 16:00:00,226.61,227.29,226.23,227.04,2004040,227.04
2020-08-28 17:00:00,227.12,227.43,226.64,226.72,2450890,226.72
2020-08-28 18:00:00,226.72,226.96,225.8,226.19,4406600,226.19
2020-08-28 19:00:00,226.18,226.6,225.52,225.99,7434170,225.99
2020-08-28 20:00:00,226.38,226.4,225.99,226.37,486770,226.37
2020-08-28 21:00:00,226.36,226.36,226.0,226.2,302160,226.2
2020-08-28 22:00:00,226.18,226.4,226.13,226.31,157020,226.31
2020-08-28 23:00:00,226.32,226.59,226.26,226.45,217030,226.45
2020-08-29 00:00:00,226.45,226.46,226.21,226.3,253330,226.3
2020-08-31 11:00:00,227.02,228.29,227.0,227.63,6449680,227.63
2020-08-31 12:00:00,227.69,229.71,227.45,229.1,10002230,229.1
2020-08-31 13:00:00,229.1,229.18,228.14,228.57,4051920,228.57
2020-08-31 14:00:00,228.56,228.67,228.18,228.45,2035910,228.45
2020-08-31 15:00:00,228.45,228.49,227.5,227.99,3214720,227.99
2020-08-31 16:00:00,227.99,228.0,227.01,227.14,2619770,227.14
2020-08-31 17:00:00,227.12,227.6,225.59,226.06,6055050,226.06
2020-08-31 18:00:00,226.03,226.92,225.9,226.74,5207590,226.74
2020-08-31 19:00:00,226.76,226.77,225.0,225.0,19630200,225.0
2020-08-31 20:00:00,225.57,225.99,225.23,225.81,1334560,225.81
2020-08-31 21:00:00,225.81,226.38,225.8,226.27,382170,226.27
2020-08-31 22:00:00,226.27,226.3,226.03,226.27,199710,226.27
2020-08-31 23:00:00,226.19,226.35,226.03,226.19,314030,226.19
2020-09-01 00:00:00,226.18,226.28,225.91,226.1,447100,226.1
2020-09-01 11:00:00,226.71,227.8,226.11,227.67,9070550,227.67
2020-09-01 12:00:00,227.68,227.83,226.01,226.36,4838870,226.36
2020-09-01 13:00:00,226.38,227.05,226.08,226.54,2393070,226.54
2020-09-01 14:00:00,226.54,226.97,226.2,226.87,1146490,226.87
2020-09-01 15:00:00,226.91,227.36,226.7,227.03,2137280,227.03
2020-09-01 16:00:00,227.01,227.67,226.59,226.74,2866350,226.74
2020-09-01 17:00:00,226.71,227.2,226.02,226.67,4392430,226.67
2020-09-01 18:00:00,226.67,227.97,226.64,227.15,5290880,227.15
2020-09-01 19:00:00,227.16,227.42,226.72,226.72,3924430,226.72
2020-09-01 20:00:00,226.99,227.39,226.99,227.03,356340,227.03
2020-09-01 21:00:00,227.03,227.19,226.77,227.01,196540,227.01
2020-09-01 22:00:00,227.03,227.2,226.7,226.95,276390,226.95
2020-09-01 23:00:00,226.97,227.39,226.9,227.38,319420,227.38
2020-09-02 00:00:00,227.38,227.8,227.3,227.64,293830,227.64
2020-09-02 11:00:00,228.56,228.75,227.01,227.37,5250870,227.37
2020-09-02 12:00:00,227.37,228.04,227.2,227.82,2400240,227.82
2020-09-02 13:00:00,227.83,227.86,226.9,227.21,2722010,227.21
2020-09-02 14:00:00,227.21,227.66,226.69,227.36,2260050,227.36
2020-09-02 15:00:00,227.35,227.85,227.18,227.21,1549930,227.21
2020-09-02 16:00:00,227.21,227.4,226.89,227.24,1551070,227.24
2020-09-02 17:00:00,227.22,227.27,223.7,224.24,16747730,224.24
2020-09-02 18:00:00,224.22,225.05,220.85,222.48,27863750,222.48
2020-09-02 19:00:00,222.49,223.2,221.8,221.8,13502740,221.8
2020-09-02 20:00:00,221.9,222.8,221.81,222.74,1530930,222.74
2020-09-02 21:00:00,222.74,222.98,222.55,222.69,815190,222.69
2020-09-02 22:00:00,222.64,222.76,222.3,222.33,545770,222.33
2020-09-02 23:00:00,222.32,222.8,222.31,222.73,513010,222.73
2020-09-03 00:00:00,222.8,222.85,222.55,222.57,530540,222.57
2020-09-03 11:00:00,221.7,224.23,221.67,223.4,12011120,223.4
2020-09-03 12:00:00,223.38,223.82,222.6,223.08,5489630,223.08
2020-09-03 13:00:00,223.09,223.54,222.12,222.14,4670210,222.14
2020-09-03 14:00:00,222.17,222.76,221.51,222.33,5389930,222.33
2020-09-03 15:00:00,222.3,222.44,221.31,222.28,3962070,222.28
2020-09-03 16:00:00,222.3,222.57,221.16,221.4,4604000,221.4
2020-09-03 17:00:00,221.43,223.05,220.9,222.78,5593840,222.78
2020-09-03 18:00:00,222.78,222.9,220.17,220.45,9536930,220.45
2020-09-03 19:00:00,220.45,220.45,218.17,218.95,14045760,218.95
2020-09-03 20:00:00,218.55,219.35,218.54,219.12,1146220,219.12
2020-09-03 21:00:00,219.17,219.19,218.88,218.91,668800,218.91
2020-09-03 22:00:00,218.94,218.98,218.52,218.6,650780,218.6
2020-09-03 23:00:00,218.6,218.73,218.0,218.4,1200450,218.4
2020-09-04 00:00:00,218.4,218.72,218.32,218.32,382590,218.32
2020-09-04 11:00:00,218.01,219.87,216.75,219.61,15827390,219.61
2020-09-04 12:00:00,219.61,220.12,218.77,220.02,6087430,220.02
2020-09-04 13:00:00,220.02,220.46,217.9,219.03,7080060,219.03
2020-09-04 14:00:00,219.02,219.75,218.17,218.55,4398910,218.55
2020-09-04 15:00:00,218.55,218.98,218.15,218.89,2351970,218.89
2020-09-04 16:00:00,218.85,219.25,218.0,219.21,6660420,219.21
2020-09-04 17:00:00,219.22,221.24,219.0,219.45,9846020,219.45
2020-09-04 18:00:00,219.38,220.19,218.5,219.79,6506940,219.79
2020-09-04 19:00:00,219.72,220.54,219.61,220.0,7402650,220.0
2020-09-04 20:00:00,220.99,221.38,220.3,220.9,1266000,220.9
2020-09-04 21:00:00,220.9,220.99,220.54,220.82,419760,220.82
2020-09-04 22:00:00,220.82,221.91,220.8,221.9,1111040,221.9
2020-09-04 23:00:00,221.9,222.5,221.69,222.2,940930,222.2
2020-09-05 00:00:00,222.28,222.33,221.95,222.21,614540,222.21
2020-09-07 11:00:00,221.58,223.45,221.17,223.04,10961040,223.04
2020-09-07 12:00:00,223.07,224.2,222.78,223.07,13030010,223.07
2020-09-07 13:00:00,223.07,223.26,220.89,221.4,6801570,221.4
2020-09-07 14:00:00,221.4,222.49,221.3,222.01,4322740,222.01
2020-09-07 15:00:00,222.05,222.26,221.31,221.58,2207780,221.58
2020-09-07 16:00:00,221.59,222.05,220.74,220.77,4242780,220.77
2020-09-07 17:00:00,220.77,222.45,220.63,220.97,7685880,220.97
2020-09-07 18:00:00,220.92,221.5,220.56,220.79,3943870,220.79
2020-09-07 19:00:00,220.79,221.2,220.5,220.5,4485700,220.5
2020-09-07 20:00:00,220.8,221.27,220.52,221.27,575830,221.27
2020-09-07 21:00:00,221.27,221.32,221.09,221.1,250020,221.1
2020-09-07 22:00:00,221.2,221.22,220.9,221.02,243470,221.02
2020-09-07 23:00:00,221.0,221.3,220.95,221.25,224830,221.25
2020-09-08 00:00:00,221.25,221.49,221.2,221.32,251500,221.32
2020-09-08 11:00:00,222.01,222.48,219.75,220.28,10057380,220.28
2020-09-08 12:00:00,220.28,220.74,218.22,219.27,10043500,219.27
2020-09-08 13:00:00,219.27,220.05,219.0,219.63,3988930,219.63
2020-09-08 14:00:00,219.64,219.81,218.86,219.63,4575360,219.63
2020-09-08 15:00:00,219.63,219.65,217.31,217.9,8467550,217.9
2020-09-08 16:00:00,217.9,218.02,216.83,217.52,7040740,217.52
2020-09-08 17:00:00,217.52,217.52,216.29,217.07,8579320,217.07
2020-09-08 18:00:00,217.06,218.58,216.67,217.32,8298960,217.32
2020-09-08 19:00:00,217.32,218.38,216.9,217.25,6317970,217.25
2020-09-08 20:00:00,217.44,218.28,217.44,218.1,701320,218.1
2020-09-08 21:00:00,218.1,218.49,218.04,218.2,339170,218.2
2020-09-08 22:00:00,218.3,218.37,217.47,217.89,629410,217.89
2020-09-08 23:00:00,217.89,218.18,217.55,217.73,536450,217.73
2020-09-09 00:00:00,217.68,217.85,217.55,217.68,233310,217.68
2020-09-09 11:00:00,217.03,218.88,216.8,218.06,12133250,218.06
2020-09-09 12:00:00,218.06,218.61,217.55,217.86,6143510,217.86
2020-09-09 13:00:00,217.85,218.46,217.28,218.4,3732640,218.4
2020-09-09 14:00:00,218.4,218.75,218.12,218.45,3678960,218.45
2020-09-09 15:00:00,218.46,218.52,217.77,218.4,2153200,218.4
2020-09-09 16:00:00,218.39,218.55,217.51,217.74,3504290,217.74
2020-09-09 17:00:00,217.75,218.49,217.65,218.23,3661550,218.23
2020-09-09 18:00:00,218.23,218.43,217.45,218.03,3742490,218.03
2020-09-09 19:00:00,218.04,218.4,217.48,217.48,7229590,217.48
2020-09-09 20:00:00,217.76,218.14,217.71,218.0,482890,218.0
2020-09-09 21:00:00,218.0,218.09,217.8,217.99,455690,217.99
2020-09-09 22:00:00,218.0,218.07,217.9,218.06,302940,218.06
2020-09-09 23:00:00,218.06,218.36,218.05,218.17,409720,218.17
2020-09-10 00:00:00,218.12,218.28,217.94,218.0,346880,218.0
2020-09-10 11:00:00,218.25,219.47,217.63,217.85,12602830,217.85
2020-09-10 12:00:00,217.84,217.85,216.4,216.75,8054510,216.75
2020-09-10 13:00:00,216.75,217.18,215.79,216.95,6683300,216.95
2020-09-10 14:00:00,216.92,217.67,216.84,217.15,4032640,217.15
2020-09-10 15:00:00,217.16,218.13,216.86,218.13,3523990,218.13
2020-09-10 16:00:00,218.14,219.18,217.72,218.96,5447500,218.96
2020-09-10 17:00:00,218.97,221.45,218.69,220.94,14670450,220.94
2020-09-10 18:00:00,220.95,221.87,220.54,220.57,6767690,220.57
2020-09-10 19:00:00,220.59,221.88,220.12,221.88,5369020,221.88
2020-09-10 20:00:00,221.5,222.15,221.5,221.7,1115010,221.7
2020-09-10 21:00:00,221.72,221.93,221.24,221.38,563800,221.38
2020-09-10 22:00:00,221.44,221.66,220.71,220.9,1187440,220.9
2020-09-10 23:00:00,220.98,220.99,220.31,220.56,784910,220.56
2020-09-11 00:00:00,220.56,220.6,220.43,220.6,348910,220.6
2020-09-11 11:00:00,221.22,221.39,219.75,219.92,8399510,219.92
2020-09-11 12:00:00,219.92,221.25,219.86,221.25,2667690,221.25
2020-09-11 13:00:00,221.25,222.06,220.9,221.95,3641220,221.95
2020-09-11 14:00:00,221.95,222.8,221.11,222.56,5015740,222.56
2020-09-11 15:00:00,222.59,223.15,222.24,222.63,3256360,222.63
2020-09-11 16:00:00,222.6,222.8,221.6,221.65,3760460,221.65
2020-09-11 17:00:00,221.62,222.72,221.56,222.13,4490160,222.13
2020-09-11 18:00:00,222.18,222.44,220.71,220.76,5929970,220.76
2020-09-11 19:00:00,220.78,221.14,220.52,220.53,5955780,220.53
